Report generated on: 03-10-2020 00:03:12
"API","","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.53-1-PYF-TBPD.A","        French Polynesia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GAB-TBPD.A","        Gabon","","","","","","","","","176","152","157","158","158","173","166","155","159","208","270","294","297","312","328.44794520548","364.50684931507","368.0606557377","370.22876712329","351.66712328767","330.82739726027","314.79175632566","269.80234949958","251.04816599793","241.15960412592","238.77111505796","266.02890958904","236.8827260274","243.8965890411","247.74861202186","241.92776712329","245.27771232877","240.77242465753","229.617","219.546","219.576","212.93676712329","210.42767213115","198.45731506849","195.44361643836",""
"INTL.53-1-GMB-TBPD.A","        Gambia, The","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GEO-TBPD.A","        Georgia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","2.9","2","1.8084931506849","1","1.2","2.6753424657534","2.1915068493151","2.2","1.9900269841631","2.1078251202411","1.4624804019288","2.7807022618192","1.9791031222732","1.977","0.995","0.984","0.979","0.993","1","1","1.007","1","1","0.79345205479452","0.394","0.394","0.394",""
"INTL.53-1-DEU-TBPD.A","        Germany","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","148","132","137","138.57260273973","138","137.41256830601","134","140","141","150.96042076503","146.63111027397","154.31588561644","160.07499246575","147.34053825137","177.50202739726","193.18642465753","145.46402739726","154.69496721311","157.23850684932","215.117","222.087","215.367","212.80038356164","207.66067123288","207.64401369863","311.71043169399","207.61669863014","211.02217808219",""
"INTL.53-1-DDR-TBPD.A","        Germany, East","","","","","","","","","-6.2","-6.6","-7","-5.6","3.9","0.6","1.1","1.8","2.2","2.5","4","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-DEUW-TBPD.A","        Germany, West","","","","","","","","","124","108","117","129","140","148","148","143","155","149","151","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-GHA-TBPD.A","        Ghana","","","","","","","","","2","2","2","2","2","1","0.2","0.094285769654794","0.0856578","-0.056671990871233","-0.0415219848","0.2","1.2","1.8","1.4","4","6.6","5.2","5","6","7.1318660352022","7.1833251327562","7.4331769453644","7.4774098204055","8.5735322220274","7.399","7.081","7.691","7.227","6.888","8.5140410958904","77.778328767123","79.253191256831","98.860328767123","105.73217808219","103.10916438356","99.113655737705","151.73108219178","173.59135616438",""
"INTL.53-1-GIB-TBPD.A","        Gibraltar","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GRC-TBPD.A","        Greece","","","","","","","","","1","10","24","29","31","30","24","25","24","21","19","19","20","15","14.446575342466","12.2","10.7","11.579452054795","9.5931506849315","3.2397260273973","7.6505464480875","8.0161520547945","6.636198630137","5.4193123287671","5.2381366120218","5.7464931506849","6.5843561643836","5.1375753424658","6.612","6.4166712328767","10.730246575342","9.7676849315068","11.727398907104","11.919575342466","12.438643835616","12.976712328767","15.748131147541","13.504424657534","14.833191780822",""
"INTL.53-1-GRL-TBPD.A","        Greenland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GRD-TBPD.A","        Grenada","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GLP-TBPD.A","        Guadeloupe","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GUM-TBPD.A","        Guam","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GTM-TBPD.A","        Guatemala","","","","","","","","","5","5","6","7","5","3","5.1","4","3","4","3.9","4.4","4.6","6.8","8.0917808219178","9.4287671232877","12.630601092896","16","23.767123287671","22.8","20.504035409475","20.94088331646","17.903083418937","21.994520547945","19.811475409836","17.173424657534","21.464657534247","18.7408","18.442081967213","16.544","11.971189041096","10.967369863014","12.582696721311","12.053594520548","12.472783561644","12.745936986301","12.032702185792","13.683753424658","13.593342465753",""
"INTL.53-1-GIN-TBPD.A","        Guinea","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GNB-TBPD.A","        Guinea-Bissau","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-GUY-TBPD.A","        Guyana","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-HTI-TBPD.A","        Haiti","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-HITZ-TBPD.A","        Hawaiian Trade Zone","","","","","","","","","0","0","0","0","0","-0.07457016","-0.3","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",""
"INTL.53-1-HND-TBPD.A","        Honduras","","","","","","","","","0","0","0","0","0","0","-0.014579455950685","-0.0080436817479452","-0.013075575748634","-0.0614601498","-0.1","-0.1","-0.095007036229508","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.02","0.02","0.02","0.02","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-HKG-TBPD.A","        Hong Kong","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08","0.58","0.1","0.3","2.1","0.1","0.1","0.1","0.1",""
"INTL.53-1-HUN-TBPD.A","        Hungary","","","","","","","","","58","58","62","61","63","63","64","60","65","54","58","49","49","47","62.734246575342","60.6","62.725136612022","68.3","53.2","49.384931506849","49.414989071038","48.740775342466","42.957408219178","45.529345205479","47.534538251366","42.279123287671","39.494312328767","32.817383561644","37.744234972678","35.36695890411","35.398123287671","31.650082191781","34.794371584699","36.478","31.143890410959","33.922","36.018333333333","35.922739726027","37.421369863014",""
"INTL.53-1-ISL-TBPD.A","        Iceland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.53-1-IND-TBPD.A","        India","","","","","","","","","186","329","395","485","525","626","646","627","655","724","682","639","602","578","650.71232876712","769.45205479452","751.02459016393","779.62465753425","761.32191780822","764.6602739726","772.95094449136","784.63081310308","815.86516491694","818.33350168892","846.60083324253","834.48838082192","871.3859890411","873.95102739726","876.53253278689","879.2250109589","966.01124931507","1011.583060274","1022.0858142077","1022.0382931507","1019.2470219178","1026.8811342466","1016.3706393443","1017.4457123288","1017.6265342466",""
"INTL.53-1-IDN-TBPD.A","        Indonesia","","","","","","","","","1659","1712","1431","1448","1498","1380","1426","1370","1369","1481","1537","1666","1577","1588","1589.0191780822","1581.5849315068","1638.4863387978","1607.3109589041","1616.3561643836","1569.0821917808","1530.2784164404","1433.5807876164","1340.0315346027","1245.318162874","1183.378491612","1098.2837232877","1035.1944931507","984.35533972603","1023.4860519126","1003.3915479452","1015.0894410959","987.94492054795","960.42932786885","930.7965890411","913.116","866.14464383562","945.63721857923","897.38893150685","913.61084931507",""
"INTL.53-1-IRN-TBPD.A","        Iran","","","","","","","","","1683","1402","2236","2460","2196","2272","2044","2313","2253","2831","3113","3358","3476","3591","3672.5547945205","3708.6191780822","3747.7103825137","3727.8780821918","3703.3671232877","3621.1643835616","3765.3851586885","3799.9911658904","3523.9685661096","3833.034035863","4104.2086789891","4238.5836712329","4149.340260274","4039.0256849315","4177.5378087432","4178.2963150685","4243.3565835616","4215.414","3520.196726776","3198.638739726","3389.6511917808","3497.1432739726","4376.1943551913","4706.3640684932","4455.544890411",""
"INTL.53-1-IRQ-TBPD.A","        Iraq","","","","","","","","","2526","1009","1021","1014","1218","1447","1696","2086","2699","2945","2064","302","421","523","567.23424657534","579.9","593.14371584699","1172.3575342466","2162.1410958904","2520.1767123288","2581.9687033064","2408.8217054612","2039.7913391435","1318.0444532805","2020.5667766234","1889.4195342466","2009.440739726","2096.635490411","2384.5523989071","2399.1670958904","2396.7802082192","2623.6039315068","2978.8743333333","3049.0205616438","3364.6010958904","4039.9810958904","4443.4573934426","4455.6249315068","4615.635890411",""
"INTL.53-1-IRL-TBPD.A","        Ireland","","","","","","","","","-0.6","-0.2","-0.1","-0.1","-0.1","-0.1","-0.2","-0.2","-0.1","-0.074430136986302","-0.2","-0.2","-0.2","-0.2","-0.4","-0.3","-0.3","-0.4","-0.4","-0.4","-0.4064262295082","-0.22506575342465","-0.11942739726027","-0.042057534246573","-0.1534262295082","-0.051","-0.182","-0.557","-0.431","-0.296","1.227","0.208","0.557","0.36","0.375","0.196","0.283","0.412","0.412",""
"INTL.53-1-ISR-TBPD.A","        Israel","","","","","","","","","35","36","1","1","1","1","1.6","1.4","1.5","0.8","0.9","-0.0547077864","0.1","2.1","2.9","3.1","3.5","2.1","3.4","3.1","3.66324057453","3.9138665130411","2.7401063649677","3.1941227495496","5.9506770526636","3.709","3.972","4.768","5.574","6.175","5.963","6.174","7.309","6.77","7.092","6.463","5.977","6.38","6.38",""
"INTL.53-1-ITA-TBPD.A","        Italy","","","","","","","","","68","68","65","78","82","84","67","85","109","102","109","104","112","113","118.14657534247","126.68219178082","135.99836065574","149.28904109589","143.55342465753","121.7698630137","134.5217704918","122.24008219178","129.8388739726","142.88928493151","153.21067486339","164.81321917808","164.53946575342","168.6098630137","164.20674863388","145.52571232877","173.83947945205","165.73708219178","160.65421311475","191.75734246575","185.69967123288","189.97495890411","150.14686338798","144.97102739726","157.96828767123",""
"INTL.53-1-JAM-TBPD.A","        Jamaica","","","","","","","","","0","0","0","0","0","0","-0.7","-0.4","-0.4","-0.5","-0.6","-0.4","-0.6","-0.2","-0.3","-0.5","-0.4","-0.4","-0.4","-0.2","-0.55760877824044","-0.41100367387945","1.3066568497644","2.0501440816548","1.5069867148","1.842","4.585","4.346","5.705","5.978","-0.852","-0.841","-0.798","-0.845","-0.699","-0.921","0.707","0.707","0.707",""
"INTL.53-1-JPN-TBPD.A","        Japan","","","","","","","","","40","38","44","39","46","51","52","55","60","63","67","77","82","85","81.612328767123","90.8","100.38743169399","101.32356164384","104.4","109.31780821918","112.19908196721","121.05929657534","120.17484246575","116.56882328767","123.39170765027","128.45482191781","129.42","132.44384931507","133.98303825137","137.91646575342","141.88210958904","135.85193150685","127.07143715847","137.55075342466","133.30468493151","138.44957534247","123.52503278689","131.2157260274","127.30339726027",""
"INTL.53-1-JOR-TBPD.A","        Jordan","","","","","","","","","0","0","0","0","0","0","1.2","0.7","0.8","0.5","0.6","0.8","0.4","0.061145134558904","0.2","0.1","0.1","0.1","-0.3","-0.2","-0.48596084715847","-0.2665490104","-0.17509957584658","-0.14172453196712","-0.36402078034973","-0.259","-0.128","0.088","0.706","0.614","0.163","0.496","0.439","0.377","0.519","0.403","0.403","0.403","0.403",""
"INTL.53-1-KAZ-TBPD.A","        Kazakhstan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","443","407","416.40410958904","414.83561643836","458.62841530055","521.97808219178","526.95753424658","605.00410958904","725.62922348747","835.97118502436","967.51436457534","1061.9737384588","1245.8668764823","1337.1727643836","1387.8659068493","1445.6498164384","1430.9418169399","1541.5659589041","1608.613660274","1637.3166849315","1605.5984098361","1658.4622328767","1719.8962465753","1751.3714109589","1698.2804535519","1879.8974383562","1959.3083972603",""
"INTL.53-1-KEN-TBPD.A","        Kenya","","","","","","","","","1","1","1","1","1","1","-0.1","-0.080710990471233","-0.083132248306526","-0.028697183424657","-0.1","-0.1","-0.1","-0.2","0","0","0","0","0","0","-0.054791662016394","-0.09183753790137","-0.1655705677589","-0.07992449940274","-0.26324720571585","-0.161","-0.318","-0.136","-0.162","-0.167","0.366","0.372","0.449","0.655","0.838","0.824","0.824","0.824","0.824",""
"INTL.53-1-KIR-TBPD.A","        Kiribati","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.159","0","0","0",""
"none","        Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-KWT-TBPD.A","        Kuwait","","","","","","","","","1760","1195","872","1127","1233","1086","1483","1664","1579","1878","1234","191","1084","1896","2114.5397260274","2158.5109589041","2153.793989071","2121.9684931507","2206.4424657534","2018.2178082192","2200.7336827618","2125.5951580796","2029.9107710441","2268.3139222382","2515.3820485596","2671.9800821918","2671.5124657534","2603.4256493151","2727.8949098361","2505.9429972603","2449.0816547945","2680.6933424658","2785.5513551913","2801.769","2793.9197945205","2879.3902328767","2990.544136612","2823.5957123288","2908.4998219178",""
